device_mac,rssi_mon1,rssi_mon2,rssi_mon3,
b0:47:bf:92:74:97,-66.1798,
b0:47:bf:92:74:97,-66.522865,
b0:47:bf:92:74:97,-66.90125,
b0:47:bf:92:74:97,-67.29481,
b0:47:bf:92:74:97,-67.6862,
b0:47:bf:92:74:97,-68.06109,
b0:47:bf:92:74:97,-68.408165,
b0:47:bf:92:74:97,-68.71907,
b0:47:bf:92:74:97,-68.1649,
b0:47:bf:92:74:97,-67.58509,
b0:47:bf:92:74:97,-67.00574,
b0:47:bf:92:74:97,-66.448524,
b0:47:bf:92:74:97,-66.34231,
b0:47:bf:92:74:97,-66.27868,
b0:47:bf:92:74:97,-66.252846,
b0:47:bf:92:74:97,-63.37783,
b0:47:bf:92:74:97,-60.596737,
b0:47:bf:92:74:97,-57.998238,
b0:47:bf:92:74:97,-57.29584,
b0:47:bf:92:74:97,-56.850777,
b0:47:bf:92:74:97,-56.636463,
b0:47:bf:92:74:97,-56.622128,
b0:47:bf:92:74:97,-56.774654,
b0:47:bf:92:74:97,-57.471897,
b0:47:bf:92:74:97,-58.259476,
b0:47:bf:92:74:97,-59.915924,
b0:47:bf:92:74:97,-61.97142,
b0:47:bf:92:74:97,-63.945072,
b0:47:bf:92:74:97,-65.36486,
b0:47:bf:92:74:97,-66.60717,
b0:47:bf:92:74:97,-66.83189,
b0:47:bf:92:74:97,-67.28651,
b0:47:bf:92:74:97,-67.9904,
b0:47:bf:92:74:97,-69.36196,
b0:47:bf:92:74:97,-70.15261,
b0:47:bf:92:74:97,-70.76693,
b0:47:bf:92:74:97,-69.15322,
b0:47:bf:92:74:97,-67.84129,
b0:47:bf:92:74:97,-66.081474,
b0:47:bf:92:74:97,-64.35176,
b0:47:bf:92:74:97,-62.3004,
b0:47:bf:92:74:97,-60.80676,
b0:47:bf:92:74:97,-59.90823,
b0:47:bf:92:74:97,-59.201904,
b0:47:bf:92:74:97,-58.270313,
b0:47:bf:92:74:97,-57.934544,
b0:47:bf:92:74:97,-57.770424,
b0:47:bf:92:74:97,-57.343582,
b0:47:bf:92:74:97,-57.46244,
b0:47:bf:92:74:97,-57.282528,
b0:47:bf:92:74:97,-57.197403,
b0:47:bf:92:74:97,-57.605976,
b0:47:bf:92:74:97,-59.30826,
b0:47:bf:92:74:97,-61.01305,
b0:47:bf:92:74:97,-62.244225,
b0:47:bf:92:74:97,-63.783413,
b0:47:bf:92:74:97,-65.18444,
b0:47:bf:92:74:97,-66.82958,
b0:47:bf:92:74:97,-68.27944,
b0:47:bf:92:74:97,-71.57069,
b0:47:bf:92:74:97,-71.29396,
b0:47:bf:92:74:97,-71.163895,
b0:47:bf:92:74:97,-70.41251,
b0:47:bf:92:74:97,-72.39072,
b0:47:bf:92:74:97,-74.62086,
b0:47:bf:92:74:97,-75.81693,
b0:47:bf:92:74:97,-73.899475,
b0:47:bf:92:74:97,-72.6434,
b0:47:bf:92:74:97,-71.72321,
b0:47:bf:92:74:97,-71.60375,
b0:47:bf:92:74:97,-71.48171,
b0:47:bf:92:74:97,-72.597084,
b0:47:bf:92:74:97,-73.69017,
b0:47:bf:92:74:97,-75.135315,
b0:47:bf:92:74:97,-76.070816,
b0:47:bf:92:74:97,-76.06049,
b0:47:bf:92:74:97,-76.76026,
b0:47:bf:92:74:97,-77.35128,
b0:47:bf:92:74:97,-77.829666,
b0:47:bf:92:74:97,-78.60804,
b0:47:bf:92:74:97,-75.1536,
b0:47:bf:92:74:97,-71.26196,
b0:47:bf:92:74:97,-67.4894,
b0:47:bf:92:74:97,-63.545944,
b0:47:bf:92:74:97,-59.945004,
b0:47:bf:92:74:97,-59.234158,
b0:47:bf:92:74:97,-59.346294,
b0:47:bf:92:74:97,-59.8022,
b0:47:bf:92:74:97,-60.5269,
b0:47:bf:92:74:97,-59.801323,
b0:47:bf:92:74:97,-59.65452,
b0:47:bf:92:74:97,-59.658085,
b0:47:bf:92:74:97,-59.78659,
b0:47:bf:92:74:97,-60.837498,
b0:47:bf:92:74:97,-61.94306,
b0:47:bf:92:74:97,-63.464222,
b0:47:bf:92:74:97,-65.34903,
b0:47:bf:92:74:97,-66.71731,
b0:47:bf:92:74:97,-63.001225,
b0:47:bf:92:74:97,-59.23422,
b0:47:bf:92:74:97,-55.56636,
b0:47:bf:92:74:97,-55.823666,
b0:47:bf:92:74:97,-55.89559,
b0:47:bf:92:74:97,-56.14716,
b0:47:bf:92:74:97,-58.596973,
b0:47:bf:92:74:97,-61.9238,
b0:47:bf:92:74:97,-65.182045,
b0:47:bf:92:74:97,-65.37925,
b0:47:bf:92:74:97,-65.37877,
b0:47:bf:92:74:97,-65.21388,
b0:47:bf:92:74:97,-65.33011,
b0:47:bf:92:74:97,-65.7509,
b0:47:bf:92:74:97,-64.837715,
b0:47:bf:92:74:97,-64.270546,
b0:47:bf:92:74:97,-63.67596,
b0:47:bf:92:74:97,-65.55084,
b0:47:bf:92:74:97,-67.39007,
b0:47:bf:92:74:97,-69.130554,
b0:47:bf:92:74:97,-70.72353,
b0:47:bf:92:74:97,-71.72233,
b0:47:bf:92:74:97,-72.937584,
b0:47:bf:92:74:97,-73.95071,
b0:47:bf:92:74:97,-74.75764,
b0:47:bf:92:74:97,-75.77443,
b0:47:bf:92:74:97,-78.649315,
b0:47:bf:92:74:97,-80.45572,
b0:47:bf:92:74:97,-82.39027,
b0:47:bf:92:74:97,-81.96392,
b0:47:bf:92:74:97,-82.0959,
b0:47:bf:92:74:97,-82.01425,
b0:47:bf:92:74:97,-79.28804,
b0:47:bf:92:74:97,-76.48383,
b0:47:bf:92:74:97,-73.720085,
b0:47:bf:92:74:97,-70.68216,
b0:47:bf:92:74:97,-66.63186,
b0:47:bf:92:74:97,-62.90126,
b0:47:bf:92:74:97,-59.98837,
b0:47:bf:92:74:97,-57.116825,
b0:47:bf:92:74:97,-58.017326,
b0:47:bf:92:74:97,-56.44752,
b0:47:bf:92:74:97,-55.6494,
b0:47:bf:92:74:97,-55.59822,
b0:47:bf:92:74:97,-55.8337,
b0:47:bf:92:74:97,-56.710407,
b0:47:bf:92:74:97,-57.75099,
b0:47:bf:92:74:97,-60.535416,
b0:47:bf:92:74:97,-63.7312,
b0:47:bf:92:74:97,-65.98924,
b0:47:bf:92:74:97,-68.467224,
b0:47:bf:92:74:97,-68.228584,
b0:47:bf:92:74:97,-67.75855,
b0:47:bf:92:74:97,-67.11374,
b0:47:bf:92:74:97,-66.759415,
b0:47:bf:92:74:97,-65.50018,
b0:47:bf:92:74:97,-64.20865,
b0:47:bf:92:74:97,-62.93878,
b0:47:bf:92:74:97,-62.146282,
b0:47:bf:92:74:97,-62.679043,
b0:47:bf:92:74:97,-63.696133,
b0:47:bf:92:74:97,-64.74132,
b0:47:bf:92:74:97,-66.18227,
b0:47:bf:92:74:97,-66.32676,
b0:47:bf:92:74:97,-65.98545,
b0:47:bf:92:74:97,-66.001076,
b0:47:bf:92:74:97,-67.21144,
b0:47:bf:92:74:97,-68.36046,
b0:47:bf:92:74:97,-69.41529,
b0:47:bf:92:74:97,-69.52885,
b0:47:bf:92:74:97,-69.116646,
b0:47:bf:92:74:97,-68.61916,
b0:47:bf:92:74:97,-68.069435,
b0:47:bf:92:74:97,-67.90856,
b0:47:bf:92:74:97,-68.15229,
b0:47:bf:92:74:97,-68.7985,
b0:47:bf:92:74:97,-67.77206,
b0:47:bf:92:74:97,-66.73906,
b0:47:bf:92:74:97,-65.739426,
b0:47:bf:92:74:97,-65.21674,
b0:47:bf:92:74:97,-66.4205,
b0:47:bf:92:74:97,-67.2572,
b0:47:bf:92:74:97,-68.09371,
b0:47:bf:92:74:97,-68.89864,
b0:47:bf:92:74:97,-69.64707,
b0:47:bf:92:74:97,-70.32039,
b0:47:bf:92:74:97,-70.90594,
b0:47:bf:92:74:97,-71.39649,
b0:47:bf:92:74:97,-71.78961,
b0:47:bf:92:74:97,-72.08692,
b0:47:bf:92:74:97,-72.29337,
b0:47:bf:92:74:97,-72.416504,
b0:47:bf:92:74:97,-72.465706,
b0:47:bf:92:74:97,-72.45157,
b0:47:bf:92:74:97,-72.79694,
b0:47:bf:92:74:97,-72.680176,
b0:47:bf:92:74:97,-72.931595,
b0:47:bf:92:74:97,-71.90831,
b0:47:bf:92:74:97,-71.284485,
b0:47:bf:92:74:97,-70.26815,
b0:47:bf:92:74:97,-69.30007,
b0:47:bf:92:74:97,-68.82014,
b0:47:bf:92:74:97,-68.42771,
b0:47:bf:92:74:97,-65.65288,
b0:47:bf:92:74:97,-63.019905,
b0:47:bf:92:74:97,-60.19218,
b0:47:bf:92:74:97,-58.056873,
b0:47:bf:92:74:97,-55.417847,
b0:47:bf:92:74:97,-53.132046,
b0:47:bf:92:74:97,-51.225906,
b0:47:bf:92:74:97,-49.70714,
b0:47:bf:92:74:97,-48.567623,
b0:47:bf:92:74:97,-47.786346,
b0:47:bf:92:74:97,-47.33238,
b0:47:bf:92:74:97,-47.167698,
b0:47:bf:92:74:97,-47.661472,
b0:47:bf:92:74:97,-48.347828,
b0:47:bf:92:74:97,-49.16858,
b0:47:bf:92:74:97,-50.070282,
b0:47:bf:92:74:97,-50.182133,
b0:47:bf:92:74:97,-50.30588,
b0:47:bf:92:74:97,-50.434883,
b0:47:bf:92:74:97,-50.975063,
b0:47:bf:92:74:97,-53.147045,
b0:47:bf:92:74:97,-55.24855,
b0:47:bf:92:74:97,-54.742558,
b0:47:bf:92:74:97,-54.10599,
b0:47:bf:92:74:97,-53.38473,
b0:47:bf:92:74:97,-52.620125,
b0:47:bf:92:74:97,-53.906467,
b0:47:bf:92:74:97,-55.1677,
b0:47:bf:92:74:97,-53.89073,
b0:47:bf:92:74:97,-52.569786,
b0:47:bf:92:74:97,-51.67354,
b0:47:bf:92:74:97,-50.416008,
b0:47:bf:92:74:97,-49.241756,
b0:47:bf:92:74:97,-48.180878,
b0:47:bf:92:74:97,-47.254147,
b0:47:bf:92:74:97,-46.473804,
b0:47:bf:92:74:97,-45.844532,
b0:47:bf:92:74:97,-45.36455,
b0:47:bf:92:74:97,-45.438423,
b0:47:bf:92:74:97,-45.221996,
b0:47:bf:92:74:97,-47.99037,
b0:47:bf:92:74:97,-50.78163,
b0:47:bf:92:74:97,-53.48707,
b0:47:bf:92:74:97,-57.254467,
b0:47:bf:92:74:97,-60.754036,
b0:47:bf:92:74:97,-63.48772,
b0:47:bf:92:74:97,-66.22989,
b0:47:bf:92:74:97,-67.71627,
b0:47:bf:92:74:97,-68.775375,
b0:47:bf:92:74:97,-69.43933,
b0:47:bf:92:74:97,-71.80795,
b0:47:bf:92:74:97,-73.82281,
b0:47:bf:92:74:97,-73.82109,
b0:47:bf:92:74:97,-73.89996,
b0:47:bf:92:74:97,-73.706375,
b0:47:bf:92:74:97,-72.88178,
b0:47:bf:92:74:97,-71.899864,
b0:47:bf:92:74:97,-70.823975,
b0:47:bf:92:74:97,-69.71034,
b0:47:bf:92:74:97,-68.607155,
b0:47:bf:92:74:97,-67.5541,
b0:47:bf:92:74:97,-66.99394,
b0:47:bf:92:74:97,-66.52827,
b0:47:bf:92:74:97,-65.74702,
b0:47:bf:92:74:97,-65.06915,
b0:47:bf:92:74:97,-64.502754,
b0:47:bf:92:74:97,-64.87366,
b0:47:bf:92:74:97,-65.33715,
b0:47:bf:92:74:97,-65.860245,
b0:47:bf:92:74:97,-63.120018,
b0:47:bf:92:74:97,-60.460716,
b0:47:bf:92:74:97,-60.43856,
b0:47:bf:92:74:97,-60.59148,
b0:47:bf:92:74:97,-60.884274,
b0:47:bf:92:74:97,-61.282406,
b0:47:bf:92:74:97,-61.753197,
b0:47:bf:92:74:97,-62.67839,
b0:47:bf:92:74:97,-63.610245,
b0:47:bf:92:74:97,-64.92429,
b0:47:bf:92:74:97,-64.93537,
b0:47:bf:92:74:97,-64.87188,
b0:47:bf:92:74:97,-64.74876,
b0:47:bf:92:74:97,-64.58066,
b0:47:bf:92:74:97,-64.38147,
b0:47:bf:92:74:97,-64.1639,
b0:47:bf:92:74:97,-63.93922,
b0:47:bf:92:74:97,-63.717068,
b0:47:bf:92:74:97,-63.505356,
b0:47:bf:92:74:97,-63.310284,
b0:47:bf:92:74:97,-63.136383,
b0:47:bf:92:74:97,-62.986618,
b0:47:bf:92:74:97,-63.27421,
b0:47:bf:92:74:97,-63.166588,
b0:47:bf:92:74:97,-63.070812,
b0:47:bf:92:74:97,-62.988495,
b0:47:bf:92:74:97,-62.92046,
b0:47:bf:92:74:97,-62.86686,
b0:47:bf:92:74:97,-62.827282,
b0:47:bf:92:74:97,-62.80085,
b0:47:bf:92:74:97,-62.786346,
b0:47:bf:92:74:97,-62.78231,
b0:47:bf:92:74:97,-62.375473,
b0:47:bf:92:74:97,-62.39708,
b0:47:bf:92:74:97,-62.4377,
b0:47:bf:92:74:97,-62.492607,
b0:47:bf:92:74:97,-62.557335,
b0:47:bf:92:74:97,-62.6278,
b0:47:bf:92:74:97,-62.70039,
b0:47:bf:92:74:97,-62.772022,
b0:47:bf:92:74:97,-62.840164,
b0:47:bf:92:74:97,-62.902843,
b0:47:bf:92:74:97,-62.958626,
b0:47:bf:92:74:97,-63.006577,
b0:47:bf:92:74:97,-63.04621,
b0:47:bf:92:74:97,-63.077442,
b0:47:bf:92:74:97,-63.10051,
b0:47:bf:92:74:97,-63.115917,
b0:47:bf:92:74:97,-66.41763,
b0:47:bf:92:74:97,-66.343185,
b0:47:bf:92:74:97,-66.15568,
b0:47:bf:92:74:97,-65.88118,
b0:47:bf:92:74:97,-65.54465,
b0:47:bf:92:74:97,-65.16914,
b0:47:bf:92:74:97,-64.775345,
b0:47:bf:92:74:97,-63.969463,
b0:47:bf:92:74:97,-63.59929,
b0:47:bf:92:74:97,-63.268894,
b0:47:bf:92:74:97,-62.98399,
b0:47:bf:92:74:97,-62.335968,
b0:47:bf:92:74:97,-62.15846,
b0:47:bf:92:74:97,-62.042427,
b0:47:bf:92:74:97,-61.98189,
b0:47:bf:92:74:97,-61.969788,
b0:47:bf:92:74:97,-61.99842,
b0:47:bf:92:74:97,-62.059856,
b0:47:bf:92:74:97,-62.146275,
b0:47:bf:92:74:97,-62.250217,
b0:47:bf:92:74:97,-62.364838,
b0:47:bf:92:74:97,-62.072372,
b0:47:bf:92:74:97,-62.200497,
b0:47:bf:92:74:97,-62.33709,
b0:47:bf:92:74:97,-62.475605,
b0:47:bf:92:74:97,-62.610508,
b0:47:bf:92:74:97,-62.737347,
b0:47:bf:92:74:97,-62.852707,
b0:47:bf:92:74:97,-62.95419,
b0:47:bf:92:74:97,-63.040318,
b0:47:bf:92:74:97,-62.698784,
b0:47:bf:92:74:97,-62.762558,
b0:47:bf:92:74:97,-62.82452,
b0:47:bf:92:74:97,-62.882652,
b0:47:bf:92:74:97,-62.935406,
b0:47:bf:92:74:97,-62.981712,
b0:47:bf:92:74:97,-63.020912,
b0:47:bf:92:74:97,-63.052734,
b0:47:bf:92:74:97,-63.077217,
b0:47:bf:92:74:97,-63.09468,
b0:47:bf:92:74:97,-63.10565,
b0:47:bf:92:74:97,-63.110806,
b0:47:bf:92:74:97,-62.699272,
b0:47:bf:92:74:97,-63.116467,
b0:47:bf:92:74:97,-63.122562,
b0:47:bf:92:74:97,-63.123024,
b0:47:bf:92:74:97,-63.11879,
b0:47:bf:92:74:97,-62.69915,
b0:47:bf:92:74:97,-62.69795,
b0:47:bf:92:74:97,-62.708294,
b0:47:bf:92:74:97,-62.727856,
b0:47:bf:92:74:97,-62.342693,
b0:47:bf:92:74:97,-62.38356,
b0:47:bf:92:74:97,-62.02905,
b0:47:bf:92:74:97,-62.107193,
b0:47:bf:92:74:97,-62.205723,
b0:47:bf:92:74:97,-62.317513,
b0:47:bf:92:74:97,-62.436127,
b0:47:bf:92:74:97,-62.555965,
b0:47:bf:92:74:97,-62.260662,
b0:47:bf:92:74:97,-62.37935,
b0:47:bf:92:74:97,-62.08972,
b0:47:bf:92:74:97,-62.21955,
b0:47:bf:92:74:97,-62.356853,
b0:47:bf:92:74:97,-62.49521,
b0:47:bf:92:74:97,-62.62925,
b0:47:bf:92:74:97,-63.166317,
b0:47:bf:92:74:97,-63.27024,
b0:47:bf:92:74:97,-63.346527,
b0:47:bf:92:74:97,-63.39696,
b0:47:bf:92:74:97,-63.423996,
b0:47:bf:92:74:97,-64.25387,
b0:47:bf:92:74:97,-65.04726,
b0:47:bf:92:74:97,-68.25044,
b0:47:bf:92:74:97,-69.26017,
b0:47:bf:92:74:97,-68.03194,
b0:47:bf:92:74:97,-66.25943,
b0:47:bf:92:74:97,-66.495636,
b0:47:bf:92:74:97,-66.711044,
b0:47:bf:92:74:97,-66.4894,
b0:47:bf:92:74:97,-66.24911,
b0:47:bf:92:74:97,-66.00232,
b0:47:bf:92:74:97,-64.9361,
b0:47:bf:92:74:97,-63.90142,
b0:47:bf:92:74:97,-62.5202,
b0:47:bf:92:74:97,-62.06246,
b0:47:bf:92:74:97,-61.30531,
b0:47:bf:92:74:97,-61.07575,
b0:47:bf:92:74:97,-60.957096,
b0:47:bf:92:74:97,-62.581776,
b0:47:bf:92:74:97,-64.249306,
b0:47:bf:92:74:97,-65.88984,
b0:47:bf:92:74:97,-67.44629,
b0:47:bf:92:74:97,-68.87434,
b0:47:bf:92:74:97,-70.141945,
b0:47:bf:92:74:97,-72.0518,
b0:47:bf:92:74:97,-73.75105,
b0:47:bf:92:74:97,-74.79964,
b0:47:bf:92:74:97,-78.07413,
b0:47:bf:92:74:97,-81.0578,
b0:47:bf:92:74:97,-83.687515,
b0:47:bf:92:74:97,-86.3357,
b0:47:bf:92:74:97,-83.62337,
b0:47:bf:92:74:97,-80.59272,
b0:47:bf:92:74:97,-74.529564,
b0:47:bf:92:74:97,-68.52761,
b0:47:bf:92:74:97,-63.213684,
b0:47:bf:92:74:97,-58.3351,
b0:47:bf:92:74:97,-53.59021,
b0:47:bf:92:74:97,-49.88294,
b0:47:bf:92:74:97,-43.54818,
b0:47:bf:92:74:97,-43.721416,
b0:47:bf:92:74:97,-38.8265,
b0:47:bf:92:74:97,-34.61148,
b0:47:bf:92:74:97,-31.12029,
